code,long_title,precision,recall,f1,tp,fp,fn,test_count,train_frequency
M05.9,"Rheumatoid arthritis with rheumatoid factor, unspecified",0.46153846118343195,0.3529411762629758,0.39999999482222226,6,7,11,17,38.0
M06.00,"Rheumatoid arthritis without rheumatoid factor, unspecified site",0.4482758619143876,0.519999999792,0.48148147633058985,13,16,12,25,79.0
M06.09,"Rheumatoid arthritis without rheumatoid factor, multiple sites",0.0,0.0,0.0,0,1,4,4,11.0
M06.1,Adult-onset Still's disease,0.6666666655555555,0.9999999975,0.7999999936,4,2,0,4,19.0
M06.4,Inflammatory polyarthropathy,0.24999999984375,0.4444444439506172,0.319999995136,4,12,5,9,34.0
M06.80,"Other specified rheumatoid arthritis, unspecified site",0.0,0.0,0.0,0,0,2,2,8.0
M06.861,"Other specified rheumatoid arthritis, right knee",0.0,0.0,0.0,0,0,2,2,8.0
M06.9,"Rheumatoid arthritis, unspecified",0.7796143250473935,0.9188311688013366,0.8435171336075568,283,80,25,308,1496.0
M08.00,Unspecified juvenile rheumatoid arthritis of unspecified site,0.33333333277777777,0.49999999875,0.3999999944,2,4,2,4,14.0
M10.00,"Idiopathic gout, unspecified site",0.0,0.0,0.0,0,0,2,2,10.0
M10.061,"Idiopathic gout, right knee",0.0,0.0,0.0,0,2,2,2,9.0
M10.071,"Idiopathic gout, right ankle and foot",0.0,0.0,0.0,0,2,3,3,18.0
M10.072,"Idiopathic gout, left ankle and foot",0.3333333322222222,0.4999999975,0.39999999360000005,1,2,1,2,10.0
M10.09,"Idiopathic gout, multiple sites",0.0,0.0,0.0,0,0,2,2,8.0
M10.9,"Gout, unspecified",0.6494367130506996,0.9414024975894199,0.768627446142779,980,529,61,1041,4450.0
M11.20,"Other chondrocalcinosis, unspecified site",0.3124999998046875,0.3571428568877551,0.3333333281333334,5,11,9,14,66.0
M11.231,"Other chondrocalcinosis, right wrist",0.4999999975,0.4999999975,0.4999999925000001,1,1,1,2,10.0
M11.232,"Other chondrocalcinosis, left wrist",0.3333333329629629,0.9999999966666667,0.4999999954166666,3,6,0,3,16.0
M11.261,"Other chondrocalcinosis, right knee",0.49999999937499995,0.571428570612245,0.5333333276444445,4,4,3,7,35.0
M11.262,"Other chondrocalcinosis, left knee",0.5999999988,0.9999999966666667,0.7499999934375,3,2,0,3,15.0
M11.29,"Other chondrocalcinosis, multiple sites",0.0,0.0,0.0,0,2,2,2,12.0
M12.80,"Other specific arthropathies, not elsewhere classified, unspecified site",0.0,0.0,0.0,0,0,2,2,10.0
M13.0,"Polyarthritis, unspecified",0.49999999875,0.3999999992,0.4444444385185186,2,2,3,5,22.0
M13.80,"Other specified arthritis, unspecified site",0.249999999375,0.0999999999,0.14285713857142868,1,3,9,10,34.0
M13.842,"Other specified arthritis, left hand",0.0,0.0,0.0,0,0,2,2,7.0
M13.861,"Other specified arthritis, right knee",0.0,0.0,0.0,0,1,5,5,19.0
M13.862,"Other specified arthritis, left knee",0.0,0.0,0.0,0,0,4,4,21.0
M13.89,"Other specified arthritis, multiple sites",0.0,0.0,0.0,0,1,4,4,20.0
M14.671,"Charcot's joint, right ankle and foot",0.4999999975,0.3333333322222222,0.39999999360000005,1,1,2,3,13.0
M14.672,"Charcot's joint, left ankle and foot",0.249999999375,0.4999999975,0.33333332777777785,1,3,1,2,12.0
M15.8,Other polyosteoarthritis,0.0,0.0,0.0,0,0,2,2,8.0
M15.9,"Polyosteoarthritis, unspecified",0.0,0.0,0.0,0,0,12,12,61.0
M16.0,Bilateral primary osteoarthritis of hip,0.0,0.0,0.0,0,10,23,23,108.0
M16.10,"Unilateral primary osteoarthritis, unspecified hip",0.9999999900000002,0.08333333326388888,0.1538461521893491,1,0,11,12,56.0
M16.11,"Unilateral primary osteoarthritis, right hip",0.6478873238524103,0.7796610168170066,0.7076923026260356,46,25,13,59,297.0
M16.12,"Unilateral primary osteoarthritis, left hip",0.8095238093953137,0.8095238093953137,0.8095238043953137,51,12,12,63,256.0
M16.51,"Unilateral post-traumatic osteoarthritis, right hip",0.9999999900000002,0.3333333322222222,0.49999999375000004,1,0,2,3,12.0
M16.52,"Unilateral post-traumatic osteoarthritis, left hip",0.9999999966666667,0.7499999981250001,0.8571428497959185,3,0,1,4,9.0
M16.7,Other unilateral secondary osteoarthritis of hip,0.0,0.0,0.0,0,0,2,2,8.0
M17.0,Bilateral primary osteoarthritis of knee,0.46590909085614673,0.3904761904390023,0.42487046131600853,41,47,64,105,490.0
M17.10,"Unilateral primary osteoarthritis, unspecified knee",0.0,0.0,0.0,0,0,22,22,96.0
M17.11,"Unilateral primary osteoarthritis, right knee",0.5913043477746692,0.7906976743266632,0.6766169104596422,68,47,18,86,456.0
M17.12,"Unilateral primary osteoarthritis, left knee",0.6593406592682044,0.6896551723345224,0.6741572982975635,60,31,27,87,395.0
M17.31,"Unilateral post-traumatic osteoarthritis, right knee",0.49999999875,0.6666666644444444,0.5714285648979592,2,2,1,3,16.0
M17.32,"Unilateral post-traumatic osteoarthritis, left knee",0.0,0.0,0.0,0,2,4,4,13.0
M17.9,"Osteoarthritis of knee, unspecified",0.49999999975,0.1449275362108801,0.22471909758868835,10,10,59,69,259.0
M19.011,"Primary osteoarthritis, right shoulder",0.3636363635261708,0.4285714284183673,0.39344261785541523,12,21,16,28,136.0
M19.012,"Primary osteoarthritis, left shoulder",0.3863636362758264,0.4857142855755102,0.4303797417913796,17,27,18,35,139.0
M19.019,"Primary osteoarthritis, unspecified shoulder",0.3999999992,0.2857142853061225,0.33333332791666676,2,3,5,7,37.0
M19.031,"Primary osteoarthritis, right wrist",0.0,0.0,0.0,0,2,4,4,19.0
M19.032,"Primary osteoarthritis, left wrist",0.0,0.0,0.0,0,3,3,3,16.0
M19.041,"Primary osteoarthritis, right hand",0.3636363633057851,0.21052631567867036,0.26666666184444454,4,7,15,19,91.0
M19.042,"Primary osteoarthritis, left hand",0.49999999937499995,0.21052631567867036,0.2962962919067216,4,4,15,19,84.0
M19.049,"Primary osteoarthritis, unspecified hand",0.249999999375,0.12499999984374999,0.16666666194444454,1,3,7,8,34.0
M19.071,"Primary osteoarthritis, right ankle and foot",0.4444444439506172,0.3636363633057851,0.39999999464999997,4,5,7,11,56.0
M19.072,"Primary osteoarthritis, left ankle and foot",0.4999999995833333,0.374999999765625,0.42857142336734694,6,6,10,16,53.0
M19.079,"Primary osteoarthritis, unspecified ankle and foot",0.0,0.0,0.0,0,0,2,2,11.0
M19.171,"Post-traumatic osteoarthritis, right ankle and foot",0.0,0.0,0.0,0,1,2,2,11.0
M19.90,"Unspecified osteoarthritis, unspecified site",0.45816733065903714,0.16715116278826814,0.24494142312776945,115,136,573,688,2950.0
M19.91,"Primary osteoarthritis, unspecified site",0.0,0.0,0.0,0,0,12,12,52.0
M1A.9XX0,"Chronic gout, unspecified, without tophus (tophi)",0.0,0.0,0.0,0,0,97,97,328.0
M1A.9XX1,"Chronic gout, unspecified, with tophus (tophi)",0.3333333331111111,0.45454545413223135,0.38461537943786983,5,10,6,11,53.0
M20.11,"Hallux valgus (acquired), right foot",0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,8.0
M20.41,"Other hammer toe(s) (acquired), right foot",0.0,0.0,0.0,0,0,2,2,10.0
M20.42,"Other hammer toe(s) (acquired), left foot",0.0,0.0,0.0,0,1,2,2,10.0
M21.061,"Valgus deformity, not elsewhere classified, right knee",0.0,0.0,0.0,0,1,4,4,18.0
M21.062,"Valgus deformity, not elsewhere classified, left knee",0.0,0.0,0.0,0,0,3,3,15.0
M21.161,"Varus deformity, not elsewhere classified, right knee",0.0,0.0,0.0,0,0,2,2,9.0
M21.331,"Wrist drop, right wrist",0.4999999975,0.9999999900000002,0.6666666577777778,1,1,0,1,8.0
M21.371,"Foot drop, right foot",0.558139534753921,0.59999999985,0.5783132478792278,24,19,16,40,163.0
M21.372,"Foot drop, left foot",0.47540983598763775,0.7073170729982153,0.5686274460611305,29,32,12,41,202.0
M21.379,"Foot drop, unspecified foot",0.0,0.0,0.0,0,0,5,5,22.0
M21.41,"Flat foot [pes planus] (acquired), right foot",0.49999999875,0.999999995,0.6666666600000001,2,2,0,2,9.0
M21.42,"Flat foot [pes planus] (acquired), left foot",0.1111111109876543,0.4999999975,0.1818181785123967,1,8,1,2,9.0
M24.411,"Recurrent dislocation, right shoulder",0.4999999975,0.249999999375,0.33333332777777785,1,1,3,4,10.0
M24.412,"Recurrent dislocation, left shoulder",0.0,0.0,0.0,0,0,2,2,8.0
M24.50,"Contracture, unspecified joint",0.16666666638888888,0.14285714265306124,0.15384614863905344,1,5,6,7,17.0
M24.541,"Contracture, right hand",0.0,0.0,0.0,0,0,7,7,9.0
M24.542,"Contracture, left hand",0.0,0.0,0.0,0,1,4,4,11.0
M24.561,"Contracture, right knee",0.0,0.0,0.0,0,0,3,3,13.0
M24.562,"Contracture, left knee",0.0,0.0,0.0,0,0,3,3,16.0
M24.572,"Contracture, left ankle",0.0,0.0,0.0,0,1,2,2,9.0
M24.574,"Contracture, right foot",0.0,0.0,0.0,0,1,1,1,8.0
M24.575,"Contracture, left foot",0.0,0.0,0.0,0,0,1,1,8.0
M24.652,"Ankylosis, left hip",0.0,0.0,0.0,0,0,1,1,8.0
M24.661,"Ankylosis, right knee",0.8571428559183674,0.7499999990624999,0.7999999939555555,6,1,2,8,31.0
M24.662,"Ankylosis, left knee",0.8333333319444445,0.8333333319444445,0.8333333269444445,5,1,1,6,31.0
M25.061,"Hemarthrosis, right knee",0.8571428559183674,0.9999999983333333,0.9230769166863906,6,1,0,6,29.0
M25.062,"Hemarthrosis, left knee",0.9999999900000002,0.3333333322222222,0.49999999375000004,1,0,2,3,17.0
M25.412,"Effusion, left shoulder",0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,7.0
M25.421,"Effusion, right elbow",0.0,0.0,0.0,0,1,2,2,9.0
M25.422,"Effusion, left elbow",0.3333333322222222,0.4999999975,0.39999999360000005,1,2,1,2,8.0
M25.432,"Effusion, left wrist",0.0,0.0,0.0,0,2,2,2,7.0
M25.451,"Effusion, right hip",0.1999999996,0.4999999975,0.28571428081632655,1,4,1,2,10.0
M25.452,"Effusion, left hip",0.0,0.0,0.0,0,0,2,2,8.0
M25.461,"Effusion, right knee",0.4285714279591837,0.21428571413265304,0.28571428099773244,3,4,11,14,72.0
M25.462,"Effusion, left knee",0.4285714279591837,0.21428571413265304,0.28571428099773244,3,4,11,14,68.0
M25.471,"Effusion, right ankle",0.0,0.0,0.0,0,0,3,3,13.0
M25.472,"Effusion, left ankle",0.0,0.0,0.0,0,0,5,5,10.0
M25.50,Pain in unspecified joint,0.16666666652777776,0.10526315783933518,0.12903225323621245,2,10,17,19,86.0
M25.511,Pain in right shoulder,0.3595505617573539,0.4383561643235129,0.3950617233950618,32,57,41,73,355.0
M25.512,Pain in left shoulder,0.39473684205332416,0.46153846146745564,0.42553190986368905,30,46,35,65,314.0
M25.519,Pain in unspecified shoulder,0.24999999979166665,0.149999999925,0.1874999951953126,3,9,17,20,96.0
M25.521,Pain in right elbow,0.249999999375,0.16666666638888888,0.1999999948000001,1,3,5,6,28.0
M25.522,Pain in left elbow,0.3333333322222222,0.14285714265306124,0.1999999954000001,1,2,6,7,28.0
M25.531,Pain in right wrist,0.18181818165289254,0.1999999998,0.19047618530612256,2,9,8,10,50.0
M25.532,Pain in left wrist,0.374999999765625,0.5999999993999999,0.4615384564497042,6,10,4,10,44.0
M25.541,Pain in joints of right hand,0.0,0.0,0.0,0,0,2,2,11.0
M25.542,Pain in joints of left hand,0.0,0.0,0.0,0,0,2,2,8.0
M25.551,Pain in right hip,0.3968253967624087,0.47169811311854754,0.4310344777214626,25,38,28,53,267.0
M25.552,Pain in left hip,0.519999999792,0.259999999948,0.34666666212977776,13,12,37,50,211.0
M25.559,Pain in unspecified hip,0.3333333330555555,0.2352941175086505,0.27586206392390017,4,8,13,17,61.0
M25.561,Pain in right knee,0.41860465106544076,0.3214285713711735,0.36363635864911753,18,25,38,56,257.0
M25.562,Pain in left knee,0.5714285712653061,0.377358490494838,0.4545454496513429,20,15,33,53,238.0
M25.569,Pain in unspecified knee,0.3333333322222222,0.04166666664930555,0.07407407204389578,1,2,23,24,123.0
M25.571,Pain in right ankle and joints of right foot,0.24999999979166665,0.1874999998828125,0.21428570923469398,3,9,13,16,71.0
M25.572,Pain in left ankle and joints of left foot,0.0999999999,0.07142857137755101,0.08333332840277806,1,9,13,14,66.0
M25.579,Pain in unspecified ankle and joints of unspecified foot,0.4999999975,0.3333333322222222,0.39999999360000005,1,1,2,3,13.0
M25.762,"Osteophyte, left knee",0.0,0.0,0.0,0,0,1,1,8.0
M25.78,"Osteophyte, vertebrae",0.49999999875,0.2857142853061225,0.36363635834710756,2,2,5,7,33.0
M26.4,"Malocclusion, unspecified",0.0,0.0,0.0,0,1,3,3,13.0
M26.60,"Temporomandibular joint disorder, unspecified",0.0,0.0,0.0,0,0,2,2,7.0
M26.609,"Unspecified temporomandibular joint disorder, unspecified side",0.4999999975,0.249999999375,0.33333332777777785,1,1,3,4,16.0
M26.69,Other specified disorders of temporomandibular joint,0.0,0.0,0.0,0,2,2,2,8.0
M27.2,Inflammatory conditions of jaws,0.09090909082644627,0.12499999984374999,0.10526315290858747,1,10,7,8,39.0
M30.0,Polyarteritis nodosa,0.5999999988,0.5999999988,0.5999999938,3,2,2,5,31.0
M30.1,Polyarteritis with lung involvement [Churg-Strauss],0.7999999984,0.571428570612245,0.6666666606944446,4,1,3,7,25.0
M31.0,Hypersensitivity angiitis,0.49999999875,0.24999999968749997,0.33333332833333335,2,2,6,8,26.0
M31.1,Thrombotic microangiopathy,0.749999999375,0.6923076917751478,0.719999994432,9,3,4,13,45.0
M31.30,Wegener's granulomatosis without renal involvement,0.7777777769135802,0.9999999985714286,0.874999993984375,7,2,0,7,22.0
M31.31,Wegener's granulomatosis with renal involvement,0.3333333322222222,0.249999999375,0.28571428000000004,1,2,3,4,21.0
M31.4,Aortic arch syndrome [Takayasu],0.0,0.0,0.0,0,1,1,1,19.0
M31.5,Giant cell arteritis with polymyalgia rheumatica,0.7142857132653061,0.7142857132653061,0.7142857082653062,5,2,2,7,33.0
M31.6,Other giant cell arteritis,0.5999999998,0.7826086953119092,0.6792452778497686,18,12,5,23,115.0
M31.7,Microscopic polyangiitis,0.999999995,0.6666666644444444,0.799999992,2,0,1,3,13.0
M32.12,Pericarditis in systemic lupus erythematosus,0.999999995,0.49999999875,0.6666666600000001,2,0,2,4,11.0
M32.13,Lung involvement in systemic lupus erythematosus,0.0,0.0,0.0,0,0,2,2,9.0
M32.14,Glomerular disease in systemic lupus erythematosus,0.8360655736334318,0.8947368419482917,0.8644067745202529,51,10,6,57,138.0
M32.19,Other organ or system involvement in systemic lupus erythematosus,0.14285714265306124,0.16666666638888888,0.15384614863905344,1,6,5,6,33.0
M32.8,Other forms of systemic lupus erythematosus,0.0,0.0,0.0,0,0,2,2,11.0
M32.9,"Systemic lupus erythematosus, unspecified",0.6486486485902119,0.8372093022282315,0.7309644620113893,72,39,14,86,349.0
M33.20,"Polymyositis, organ involvement unspecified",0.7499999990624999,0.9999999983333333,0.8571428510204081,6,2,0,6,30.0
M33.90,"Dermatopolymyositis, unspecified, organ involvement unspecified",0.7499999981250001,0.9999999966666667,0.8571428497959185,3,1,0,3,12.0
M34.1,CR(E)ST syndrome,0.8333333329861111,0.9999999995,0.9090909037190082,20,4,0,20,57.0
M34.81,Systemic sclerosis with lung involvement,0.0,0.0,0.0,0,1,10,10,13.0
M34.89,Other systemic sclerosis,0.0,0.0,0.0,0,2,5,5,19.0
M34.9,"Systemic sclerosis, unspecified",0.22641509429690282,0.5454545452066115,0.31999999576888893,12,41,10,22,82.0
M35.00,"Sicca syndrome, unspecified",0.8571428569387755,0.8571428569387755,0.8571428519387755,36,6,6,42,247.0
M35.1,Other overlap syndromes,0.47058823515570936,0.6666666663888888,0.5517241328894175,16,18,8,24,82.0
M35.2,Behcet's disease,0.8333333319444445,0.9999999980000001,0.909090902479339,5,1,0,5,14.0
M35.3,Polymyalgia rheumatica,0.7175141242532478,0.9202898550057761,0.8063492013746536,127,50,11,138,545.0
M35.8,Other specified systemic involvement of connective tissue,0.0,0.0,0.0,0,5,3,3,14.0
M35.9,"Systemic involvement of connective tissue, unspecified",0.0,0.0,0.0,0,2,5,5,27.0
M40.202,"Unspecified kyphosis, cervical region",0.4999999975,0.4999999975,0.4999999925000001,1,1,1,2,12.0
M40.204,"Unspecified kyphosis, thoracic region",0.0,0.0,0.0,0,0,3,3,11.0
M40.209,"Unspecified kyphosis, site unspecified",0.24999999979166665,0.24999999979166665,0.24999999479166674,3,9,9,12,58.0
M40.294,"Other kyphosis, thoracic region",0.0,0.0,0.0,0,0,1,1,8.0
M41.80,"Other forms of scoliosis, site unspecified",0.0,0.0,0.0,0,0,2,2,11.0
M41.85,"Other forms of scoliosis, thoracolumbar region",0.0,0.0,0.0,0,0,2,2,10.0
M41.86,"Other forms of scoliosis, lumbar region",0.4999999975,0.12499999984374999,0.19999999640000002,1,1,7,8,39.0
M41.9,"Scoliosis, unspecified",0.46067415725160965,0.5189873417064573,0.488095233054847,41,48,38,79,295.0
M43.02,"Spondylolysis, cervical region",0.0,0.0,0.0,0,0,2,2,8.0
M43.10,"Spondylolisthesis, site unspecified",0.0,0.0,0.0,0,3,3,3,13.0
M43.12,"Spondylolisthesis, cervical region",0.249999999375,0.249999999375,0.2499999943750001,1,3,3,4,21.0
M43.16,"Spondylolisthesis, lumbar region",0.8333333330555556,0.62499999984375,0.7142857091836735,25,5,15,40,177.0
M43.17,"Spondylolisthesis, lumbosacral region",0.39999999973333333,0.7499999990624999,0.5217391254442344,6,9,2,8,41.0
M43.6,Torticollis,0.49999999875,0.24999999968749997,0.33333332833333335,2,2,6,8,34.0
M45.2,Ankylosing spondylitis of cervical region,0.0,0.0,0.0,0,1,2,2,9.0
M45.9,Ankylosing spondylitis of unspecified sites in spine,0.6551724135671819,0.8636363632438017,0.7450980340176856,19,10,3,22,103.0
M46.1,"Sacroiliitis, not elsewhere classified",0.5999999993999999,0.5999999993999999,0.5999999944000001,6,4,4,10,49.0
M46.20,"Osteomyelitis of vertebra, site unspecified",0.9999999900000002,0.3333333322222222,0.49999999375000004,1,0,2,3,16.0
M46.22,"Osteomyelitis of vertebra, cervical region",0.9999999980000001,0.7142857132653061,0.8333333270833335,5,0,2,7,35.0
M46.24,"Osteomyelitis of vertebra, thoracic region",0.519999999792,0.8666666660888889,0.6499999949875,13,12,2,15,64.0
M46.25,"Osteomyelitis of vertebra, thoracolumbar region",0.4999999975,0.4999999975,0.4999999925000001,1,1,1,2,10.0
M46.26,"Osteomyelitis of vertebra, lumbar region",0.35416666659288193,0.6538461535946746,0.45945945477720973,17,31,9,26,127.0
M46.27,"Osteomyelitis of vertebra, lumbosacral region",0.45454545413223135,0.7142857132653061,0.5555555501851852,5,6,2,7,34.0
M46.28,"Osteomyelitis of vertebra, sacral and sacrococcygeal region",0.5555555552469136,0.8333333326388889,0.6666666614222223,10,8,2,12,55.0
M46.36,"Infection of intervertebral disc (pyogenic), lumbar region",0.0,0.0,0.0,0,3,4,4,17.0
M46.40,"Discitis, unspecified, site unspecified",0.0,0.0,0.0,0,0,2,2,8.0
M46.42,"Discitis, unspecified, cervical region",0.33333333277777777,0.6666666644444444,0.44444443901234576,2,4,1,3,18.0
M46.44,"Discitis, unspecified, thoracic region",0.34999999982499996,0.9999999985714286,0.5185185142935528,7,13,0,7,30.0
M46.46,"Discitis, unspecified, lumbar region",0.4230769229142012,0.7857142851530612,0.5499999951750001,11,15,3,14,67.0
M46.47,"Discitis, unspecified, lumbosacral region",0.49999999937499995,0.7999999984,0.615384609704142,4,4,1,5,27.0
M46.56,"Other infective spondylopathies, lumbar region",0.0,0.0,0.0,0,2,3,3,12.0
M46.90,"Unspecified inflammatory spondylopathy, site unspecified",0.0,0.0,0.0,0,0,3,3,16.0
M46.92,"Unspecified inflammatory spondylopathy, cervical region",0.0,0.0,0.0,0,0,6,6,26.0
M46.96,"Unspecified inflammatory spondylopathy, lumbar region",0.0,0.0,0.0,0,0,3,3,12.0
M47.12,"Other spondylosis with myelopathy, cervical region",0.43636363628429753,0.6315789472022161,0.5161290273141405,24,31,14,38,187.0
M47.16,"Other spondylosis with myelopathy, lumbar region",0.0,0.0,0.0,0,0,2,2,8.0
M47.22,"Other spondylosis with radiculopathy, cervical region",0.33333333277777777,0.124999999921875,0.1818181776859505,2,4,14,16,82.0
M47.26,"Other spondylosis with radiculopathy, lumbar region",0.1999999996,0.04347826085066162,0.07142856844387767,1,4,22,23,109.0
M47.27,"Other spondylosis with radiculopathy, lumbosacral region",0.0,0.0,0.0,0,1,3,3,15.0
M47.812,"Spondylosis without myelopathy or radiculopathy, cervical region",0.0,0.0,0.0,0,0,46,46,194.0
M47.814,"Spondylosis without myelopathy or radiculopathy, thoracic region",0.0,0.0,0.0,0,0,1,1,8.0
M47.816,"Spondylosis without myelopathy or radiculopathy, lumbar region",0.0,0.0,0.0,0,4,31,31,153.0
M47.817,"Spondylosis without myelopathy or radiculopathy, lumbosacral region",0.0,0.0,0.0,0,4,4,4,18.0
M47.819,"Spondylosis without myelopathy or radiculopathy, site unspecified",0.0,0.0,0.0,0,0,2,2,10.0
M47.892,"Other spondylosis, cervical region",0.0,0.0,0.0,0,0,59,59,212.0
